dataset,protocol,model,seed,subject_id,threshold,n_trials,single_class,mcc,kappa,balanced_accuracy,pr_auc,roc_auc,macro_f1,sensitivity,specificity,ece,accuracy
neuma,subjectwise,eegnet,0,S10,0.5168506932258606,273,0,-0.014512103038967604,-0.012754085292945305,0.4909502262443439,0.21417450509794847,0.5397667942916812,0.4670807453416149,0.38461538461538464,0.5972850678733032,0.3136568402414357,0.5567765567765568
neuma,subjectwise,eegnet,0,S12,0.5153034424781799,103,0,-0.14023214908405093,-0.13469133236333408,0.4228571428571429,0.22861831337781463,0.40761904761904766,0.4225113720512007,0.2857142857142857,0.56,0.22092982374348685,0.4854368932038835
neuma,subjectwise,eegnet,0,S13,0.5014655089378357,315,0,-0.013396492346341184,-0.010434333751198288,0.4924104269470071,0.2296060541618532,0.4816562969319888,0.43392134181607867,0.5822784810126582,0.4025423728813559,0.2528505197744669,0.44761904761904764
neuma,subjectwise,eegnet,0,S14,0.4924129471182823,55,0,0.04490132550669373,0.03750000000000009,0.525,0.25583387329087365,0.42166666666666663,0.47690217391304346,0.6,0.45,0.28647479306567797,0.4909090909090909
neuma,subjectwise,eegnet,0,S15,0.5014655089378357,215,0,0.11942917378027909,0.10946745562130167,0.5633313771517996,0.4069477696806249,0.5664123630672927,0.5357394676537988,0.6197183098591549,0.5069444444444444,0.17356128138165142,0.5441860465116279
neuma,subjectwise,eegnet,0,S16,0.5153034424781799,224,0,0.12033934082605931,0.09426781891699032,0.5763844275986123,0.20675218258433603,0.5389952460490813,0.49841938883034775,0.627906976744186,0.5248618784530387,0.3176037927291223,0.5446428571428571
neuma,subjectwise,eegnet,0,S17,0.5014655089378357,90,0,-0.06419407387663693,-0.04562737642585568,0.46825396825396826,0.326213717779854,0.4997060552616108,0.38881343375725397,0.6666666666666666,0.2698412698412698,0.2210642092757755,0.3888888888888889
neuma,subjectwise,eegnet,0,S18,0.5223933279514312,56,0,-0.08268982305947231,-0.08247422680412364,0.458974358974359,0.5144620928543586,0.46538461538461534,0.45806451612903226,0.38461538461538464,0.5333333333333333,0.13085029327443665,0.4642857142857143
neuma,subjectwise,eegnet,0,S19,0.5168506932258606,118,0,-0.11848152792281626,-0.10201149425287359,0.4211111111111111,0.15521274892395098,0.375,0.41893939393939394,0.2222222222222222,0.62,0.3546995477656187,0.559322033898305
neuma,subjectwise,eegnet,0,S20,0.4924129471182823,56,0,0.005789445619098958,0.004587155963302836,0.5030165912518854,0.3376782241182136,0.5082956259426847,0.4448353054045411,0.6470588235294118,0.358974358974359,0.19781569338270594,0.44642857142857145
neuma,subjectwise,eegnet,0,S21,0.5153034424781799,135,0,0.09349469900084571,0.09228740936058022,0.55,0.3190073439797616,0.5677142857142857,0.5437073364702764,0.4,0.7,0.23875943974212363,0.6222222222222222
neuma,subjectwise,eegnet,0,S22,0.5014655089378357,79,0,-0.21286311989329623,-0.20811170212765973,0.3983766233766234,0.39949331701719093,0.38376623376623376,0.3894489247311828,0.22857142857142856,0.5681818181818182,0.1618639264680162,0.4177215189873418
neuma,subjectwise,eegnet,0,S23,0.4924129471182823,70,0,-0.038714614072241395,-0.03682946357085681,0.4801894918173988,0.386273447909284,0.46856158484065463,0.46871794871794875,0.5185185185185185,0.4418604651162791,0.10324227724756516,0.4714285714285714
neuma,subjectwise,eegnet,0,S24,0.4924129471182823,221,0,0.021747216985727326,0.013544712944435822,0.5162842339008142,0.15467738938149453,0.515358993338268,0.41082919654348227,0.5714285714285714,0.46113989637305697,0.3728923699165361,0.4751131221719457
neuma,subjectwise,eegnet,0,S25,0.5168506932258606,42,0,0.1531679162134967,0.15094339622641517,0.5821114369501467,0.31692174890858904,0.5571847507331378,0.5728813559322035,0.45454545454545453,0.7096774193548387,0.22622676406587872,0.6428571428571429
neuma,subjectwise,eegnet,0,S26,0.4924129471182823,269,0,-0.002504981366810136,-0.002318456570340466,0.49864864864864866,0.31935100052150933,0.5135135135135135,0.4801820758363035,0.5,0.4972972972972973,0.17274377608609467,0.49814126394052044
neuma,subjectwise,eegnet,0,S27,0.5223933279514312,49,0,0.12810252304406972,0.125,0.5571428571428572,0.35401705360273455,0.5591836734693878,0.5585585585585585,0.2857142857142857,0.8285714285714286,0.21113982127637282,0.673469387755102
neuma,subjectwise,eegnet,0,S28,0.5153034424781799,152,0,0.0475599101289014,0.04033169996230679,0.5299971965236894,0.25267310382137553,0.5668629100084104,0.48708133971291867,0.4827586206896552,0.5772357723577236,0.3150019310414791,0.5592105263157895
neuma,subjectwise,eegnet,0,S29,0.5168506932258606,109,0,0.1110454832067105,0.10926920382909167,0.561128526645768,0.25140457587961207,0.48693834900731453,0.5520723259363626,0.36363636363636365,0.7586206896551724,0.2965447995640816,0.6788990825688074
neuma,subjectwise,eegnet,0,S30,0.5153034424781799,53,0,-0.011511089261379084,-0.011307420494699683,0.49420289855072463,0.4836589463404695,0.5391304347826087,0.48983957219251334,0.5217391304347826,0.4666666666666667,0.07807397617484038,0.49056603773584906
neuma,subjectwise,eegnet,0,S31,0.5168506932258606,99,0,0.03473667371459375,0.03426124197002134,0.516289592760181,0.4115820818516203,0.5570135746606335,0.5142993897331578,0.29411764705882354,0.7384615384615385,0.1435045723361198,0.5858585858585859
neuma,subjectwise,eegnet,0,S32,0.5153034424781799,101,0,-0.042148886999099425,-0.03977538605521769,0.4755466052934407,0.2218649610118077,0.5069044879171462,0.467911877394636,0.3181818181818182,0.6329113924050633,0.2623324096202851,0.5643564356435643
neuma,subjectwise,eegnet,0,S33,0.5223933279514312,97,0,0.06863247767442451,0.06845604530903715,0.5334134615384616,0.40136549892535617,0.5735576923076924,0.5337113274990756,0.34375,0.7230769230769231,0.17285571485450588,0.5979381443298969
neuma,subjectwise,eegnet,0,S34,0.5223933279514312,235,0,0.055539974430445144,0.05365828147063434,0.5322479255720393,0.20944386889465127,0.5687704299723408,0.5213089600804212,0.3170731707317073,0.7474226804123711,0.31506481975951095,0.6723404255319149
neuma,subjectwise,eegnet,0,S35,0.5014655089378357,101,0,0.06658087079221801,0.04949459742070417,0.5373684210526316,0.34762666925147806,0.5710526315789474,0.45633971291866027,0.68,0.39473684210526316,0.2676197358287207,0.46534653465346537
neuma,subjectwise,eegnet,0,S36,0.5014655089378357,51,0,-0.17750268067297048,-0.16548463356973997,0.4027777777777778,0.31204584467606183,0.3907407407407408,0.398046398046398,0.3333333333333333,0.4722222222222222,0.24863505772515837,0.43137254901960786
neuma,subjectwise,eegnet,0,S37,0.5153034424781799,66,0,-0.04013455344230392,-0.04011461318051568,0.47980769230769227,0.43835197294160844,0.451923076923077,0.479818485789348,0.38461538461538464,0.575,0.15216671111005722,0.5
neuma,subjectwise,eegnet,0,S38,0.5223933279514312,181,0,-0.08434665065591462,-0.08433828678129607,0.4581014223871367,0.2538321512533035,0.4645949288806432,0.4578097646372301,0.20408163265306123,0.7121212121212122,0.22258828481587256,0.574585635359116
neuma,subjectwise,eegnet,0,S39,0.4924129471182823,39,0,0.03244428422615251,0.031372549019607954,0.5166666666666666,0.4644436334717664,0.5833333333333333,0.507641196013289,0.5333333333333333,0.5,0.11097251451932469,0.5128205128205128
neuma,subjectwise,eegnet,0,S40,0.5168506932258606,65,0,0.1895438491439364,0.17808219178082196,0.5833333333333333,0.5260725932275704,0.5759368836291913,0.577922077922078,0.34615384615384615,0.8205128205128205,0.09255983050052934,0.6307692307692307
neuma,subjectwise,eegnet,0,S41,0.5014655089378357,48,0,0.16499463776140771,0.1648351648351648,0.5833333333333333,0.4649166386512793,0.5666666666666667,0.5822262940907008,0.5,0.6666666666666666,0.1370500704894463,0.6041666666666666
neuma,subjectwise,eegnet,0,S42,0.5223933279514312,63,0,0.1835325870964494,0.18181818181818188,0.588421052631579,0.4898833012384057,0.5957894736842105,0.5891304347826087,0.44,0.7368421052631579,0.12102225990522474,0.6190476190476191
neuma,subjectwise,eegnet,0,S43,0.5223933279514312,86,0,0.1355870140678612,0.13551749813849578,0.5666666666666667,0.28884980941844773,0.5172161172161172,0.5676782722025694,0.3333333333333333,0.8,0.2552073161269343,0.686046511627907
neuma,subjectwise,eegnet,0,S44,0.4924129471182823,82,0,-0.0991917245091103,-0.08093194359288769,0.4375,0.17474273879047247,0.36837121212121215,0.41184320266889074,0.375,0.5,0.3108671107670157,0.47560975609756095
neuma,subjectwise,eegnet,1,S01,0.5314010679721832,69,0,0.10635890745287926,0.10600706713780927,0.5555555555555556,0.2859787277912304,0.6358024691358025,0.5524764150943396,0.3333333333333333,0.7777777777777778,0.28914667342020123,0.6811594202898551
neuma,subjectwise,eegnet,1,S02,0.5043959963321686,63,0,0.090075469822209,0.08695652173913038,0.5476190476190477,0.42808139673725654,0.564625850340136,0.5357894736842105,0.5238095238095238,0.5714285714285714,0.18809157988381764,0.5555555555555556
neuma,subjectwise,eegnet,1,S03,0.5043959963321686,65,0,0.05315436433149373,0.03440187646598891,0.528061224489796,0.3526878595095058,0.5714285714285714,0.41413662239089183,0.75,0.30612244897959184,0.3399350778414653,0.4153846153846154
neuma,subjectwise,eegnet,1,S05,0.4752979838848114,85,0,0.1272937693043289,0.031890660592255315,0.5486111111111112,0.19334017137184167,0.5619658119658121,0.2314647377938517,1.0,0.09722222222222222,0.36926707204650433,0.23529411764705882
neuma,subjectwise,eegnet,1,S06,0.5314010679721832,139,0,0.01717171717171717,0.01717171717171717,0.5085858585858586,0.34673846877626335,0.5143939393939394,0.5085858585858586,0.3,0.7171717171717171,0.21022223804494458,0.5971223021582733
neuma,subjectwise,eegnet,1,S07,0.5043959963321686,86,0,0.11952286093343936,0.09302325581395354,0.5767857142857142,0.33342804790351827,0.5991071428571428,0.4969251537423129,0.625,0.5285714285714286,0.33078309651031057,0.5465116279069767
neuma,subjectwise,eegnet,1,S08,0.4752979838848114,83,0,-0.03684226275752157,-0.028473503822831425,0.4792626728110599,0.28273806620462266,0.5023041474654377,0.4216456634544107,0.5714285714285714,0.3870967741935484,0.21994385590036228,0.43373493975903615
neuma,subjectwise,eegnet,1,S09,0.5043959963321686,120,0,0.04860689314434064,0.041479820627802755,0.5287267080745341,0.2774264066580773,0.5493012422360248,0.4861392832995267,0.5357142857142857,0.5217391304347826,0.2689327535529932,0.525
neuma,subjectwise,eegnet,1,S10,0.5055845761299134,273,0,0.19548274334719498,0.15525758645024712,0.6244343891402715,0.24325367966213293,0.5995475113122173,0.5352150537634408,0.6923076923076923,0.5565610859728507,0.3079981070844245,0.5824175824175825
neuma,subjectwise,eegnet,1,S12,0.5055845761299134,103,0,-0.053594220075787236,-0.045685279187817285,0.47,0.2975923804104754,0.47333333333333333,0.43715846994535523,0.5,0.44,0.24176450117120468,0.4563106796116505
neuma,subjectwise,eegnet,1,S13,0.5081180334091187,315,0,0.020058736096002578,0.016435837020860822,0.5115050418365158,0.2342332948314222,0.4894335979403561,0.4616852412954362,0.569620253164557,0.4533898305084746,0.2581331613517943,0.48253968253968255
neuma,subjectwise,eegnet,1,S14,0.4752979838848114,55,0,-0.047619047619047616,-0.01951219512195146,0.48333333333333334,0.3515437426874553,0.5433333333333333,0.29008152173913043,0.8666666666666667,0.1,0.2396377774802121,0.3090909090909091
neuma,subjectwise,eegnet,1,S15,0.5081180334091187,215,0,0.19772419382539083,0.1868451941051168,0.6050958528951487,0.43012372422729606,0.6026017214397497,0.5823005292423126,0.6338028169014085,0.5763888888888888,0.17169319668481517,0.5953488372093023
neuma,subjectwise,eegnet,1,S16,0.4752979838848114,224,0,0.06572242744002035,0.008601720344068808,0.511049723756906,0.23822281601026873,0.6023384299113452,0.18511972048093722,1.0,0.022099447513812154,0.333128887627806,0.20982142857142858
neuma,subjectwise,eegnet,1,S17,0.5081180334091187,90,0,-0.18013666095619207,-0.15879828326180268,0.4021164021164021,0.25042603387735823,0.3815402704291593,0.3851214574898786,0.4074074074074074,0.3968253968253968,0.24017393655247152,0.4
neuma,subjectwise,eegnet,1,S18,0.5043959963321686,56,0,-0.08902476018169285,-0.08808290155440401,0.4564102564102564,0.44091904807077587,0.44871794871794873,0.453125,0.34615384615384615,0.5666666666666667,0.08349875413945747,0.4642857142857143
neuma,subjectwise,eegnet,1,S19,0.5055845761299134,118,0,0.04714045207910317,0.03389830508474578,0.5327777777777778,0.22835975191468683,0.5775,0.4506248468512619,0.5555555555555556,0.51,0.3544793474977299,0.5169491525423728
neuma,subjectwise,eegnet,1,S20,0.5081180334091187,56,0,0.038608998192503456,0.02908277404921711,0.5196078431372549,0.3125895500381511,0.5037707390648567,0.4462519936204147,0.7058823529411765,0.3333333333333333,0.217319665742772,0.44642857142857145
neuma,subjectwise,eegnet,1,S21,0.5055845761299134,135,0,0.1194417826690948,0.1123729826658697,0.5671428571428572,0.33309048281611875,0.6271428571428571,0.5441709128859967,0.5142857142857142,0.62,0.23808616223158657,0.5925925925925926
neuma,subjectwise,eegnet,1,S22,0.5055845761299134,79,0,0.2226219973264507,0.22141918528252302,0.6094155844155844,0.5723000928655733,0.6214285714285714,0.6096837944664031,0.5142857142857142,0.7045454545454546,0.08731971888602535,0.620253164556962
neuma,subjectwise,eegnet,1,S23,0.5055845761299134,70,0,0.06161601398077261,0.06119027661357934,0.5314384151593454,0.4022553956479504,0.49009474590869945,0.5290159798149705,0.48148148148148145,0.5813953488372093,0.11917502539498466,0.5428571428571428
neuma,subjectwise,eegnet,1,S24,0.5314010679721832,221,0,-0.037729847488162695,-0.036909602752580595,0.4781643227239082,0.14209394432669953,0.5049962990377499,0.4786096256684492,0.14285714285714285,0.8134715025906736,0.37830676387877493,0.7285067873303167
neuma,subjectwise,eegnet,1,S25,0.4752979838848114,42,0,-0.04843594796964828,-0.029038112522685955,0.47653958944281527,0.4319104743715299,0.6217008797653959,0.3567782189449802,0.7272727272727273,0.22580645161290322,0.23475209942885805,0.35714285714285715
neuma,subjectwise,eegnet,1,S26,0.5314010679721832,269,0,-0.10984421322198301,-0.10850389946531336,0.44874517374517375,0.2852532369116868,0.4543758043758043,0.4430069989903657,0.17857142857142858,0.7189189189189189,0.1785206735189519,0.550185873605948
neuma,subjectwise,eegnet,1,S27,0.4752979838848114,49,0,0.1,0.06896551724137934,0.55,0.47672697867025593,0.6469387755102041,0.4489795918367347,0.7857142857142857,0.3142857142857143,0.22686161496201337,0.4489795918367347
neuma,subjectwise,eegnet,1,S28,0.4752979838848114,152,0,0.0630305819996871,0.05033438929954237,0.54008971124194,0.20576445849187067,0.5466778805719092,0.47872289040235716,0.5517241379310345,0.5284552845528455,0.2721953422419335,0.5328947368421053
neuma,subjectwise,eegnet,1,S29,0.4752979838848114,109,0,-0.022590824197703474,-0.009623481294358305,0.48955067920585166,0.17310836205801314,0.4043887147335423,0.2926253687315634,0.8181818181818182,0.16091954022988506,0.30632603359878613,0.29357798165137616
neuma,subjectwise,eegnet,1,S30,0.4752979838848114,53,0,-0.21234930330463941,-0.14538310412573674,0.4195652173913043,0.4407236057813265,0.4014492753623189,0.330654420206659,0.7391304347826086,0.1,0.15717297567511507,0.37735849056603776
neuma,subjectwise,eegnet,1,S31,0.5055845761299134,99,0,0.04985156654368405,0.04749232343909915,0.5262443438914027,0.4358835022475199,0.5588235294117647,0.5125196437925615,0.5294117647058824,0.5230769230769231,0.16423901223173049,0.5252525252525253
neuma,subjectwise,eegnet,1,S32,0.5055845761299134,101,0,-0.07365867680427729,-0.06794150731158588,0.45655926352128884,0.2285123572138693,0.49654775604142687,0.44808743169398907,0.3181818181818182,0.5949367088607594,0.27356689238902365,0.5346534653465347
neuma,subjectwise,eegnet,1,S33,0.5314010679721832,97,0,0.15662910630096588,0.1534907597535934,0.571875,0.3929991087347535,0.5471153846153846,0.57324016563147,0.34375,0.8,0.18244658303015016,0.6494845360824743
neuma,subjectwise,eegnet,1,S34,0.5043959963321686,235,0,-0.05087166800858496,-0.049792983220745324,0.47127231581594164,0.19955908180399073,0.5360824742268042,0.4714175992977836,0.1951219512195122,0.7474226804123711,0.26610869311905927,0.6510638297872341
neuma,subjectwise,eegnet,1,S35,0.4752979838848114,101,0,0.13969814830363295,0.05634201585503984,0.5523684210526316,0.2744956228371951,0.5457894736842106,0.3355263157894737,0.96,0.14473684210526316,0.2653079850248771,0.3465346534653465
neuma,subjectwise,eegnet,1,S36,0.5043959963321686,51,0,-0.07304174834821295,-0.0691823899371069,0.46944444444444444,0.25410465376805647,0.38518518518518513,0.4551282051282051,0.13333333333333333,0.8055555555555556,0.2220021483360552,0.6078431372549019
neuma,subjectwise,eegnet,1,S37,0.5314010679721832,66,0,-0.03320531306762042,-0.03229061553985879,0.48461538461538456,0.45472816434560415,0.5269230769230769,0.47739463601532567,0.2692307692307692,0.7,0.12781520278164835,0.5303030303030303
neuma,subjectwise,eegnet,1,S38,0.5043959963321686,181,0,0.03476762977060163,0.0289587539659647,0.5194032158317873,0.31361799612100466,0.531230674087817,0.47167383321301903,0.5918367346938775,0.44696969696969696,0.24874542809981665,0.4861878453038674
neuma,subjectwise,eegnet,1,S39,0.5314010679721832,39,0,-0.18446619684315546,-0.18181818181818166,0.4125,0.35616789168192453,0.3666666666666667,0.40522875816993464,0.2,0.625,0.16754655578197572,0.46153846153846156
neuma,subjectwise,eegnet,1,S40,0.5081180334091187,65,0,0.1691882420459899,0.1520467836257311,0.5833333333333333,0.4061831189970436,0.5216962524654831,0.5534233593935086,0.7307692307692307,0.4358974358974359,0.1270616169159229,0.5538461538461539
neuma,subjectwise,eegnet,1,S41,0.5043959963321686,48,0,-0.06477502756312957,-0.061224489795918435,0.4666666666666667,0.33450338855262873,0.44814814814814813,0.4545454545454546,0.5,0.43333333333333335,0.1764746457338333,0.4583333333333333
neuma,subjectwise,eegnet,1,S42,0.4752979838848114,63,0,0.052981294282601746,0.03162055335968372,0.5189473684210526,0.3401534309681517,0.41052631578947374,0.40614058712631296,0.88,0.15789473684210525,0.1170574256352016,0.4444444444444444
neuma,subjectwise,eegnet,1,S43,0.5043959963321686,86,0,-0.0720958998312623,-0.06783767413688668,0.458974358974359,0.22659506439880922,0.48424908424908425,0.45205905205905206,0.3333333333333333,0.5846153846153846,0.24744986552138662,0.5232558139534884
neuma,subjectwise,eegnet,1,S44,0.5081180334091187,82,0,-0.04826595414577784,-0.035934868051656466,0.4696969696969697,0.2212238811851494,0.43844696969696967,0.412700939041859,0.5,0.4393939393939394,0.32012265702573267,0.45121951219512196
neuma,subjectwise,eegnet,2,S01,0.4902714681625366,69,0,0.07305950062660078,0.04166666666666652,0.538888888888889,0.2399102351871936,0.5024691358024691,0.39015151515151514,0.8,0.2777777777777778,0.2943606311860292,0.391304347826087
neuma,subjectwise,eegnet,2,S02,0.5071013009548188,63,0,-0.04662524041201569,-0.046511627906976605,0.47619047619047616,0.29244489498729226,0.38888888888888884,0.47616407982261644,0.3333333333333333,0.6190476190476191,0.1627558985399821,0.5238095238095238
neuma,subjectwise,eegnet,2,S03,0.4935302627086639,65,0,-0.11572751247156894,-0.0956719817767655,0.4330357142857143,0.3921877633659874,0.528061224489796,0.4030776867709109,0.4375,0.42857142857142855,0.2764783432850471,0.4307692307692308
neuma,subjectwise,eegnet,2,S05,0.4902714681625366,85,0,0.14622441296640046,0.041867954911433136,0.5625,0.3082397477759019,0.6997863247863247,0.25717852684144815,1.0,0.125,0.3696507839595571,0.25882352941176473
neuma,subjectwise,eegnet,2,S06,0.4935302627086639,139,0,-0.006251502945795442,-0.004757983347058348,0.4967171717171717,0.28728461484571666,0.4868686868686869,0.42976579944955084,0.65,0.3434343434343434,0.22162397495276634,0.4316546762589928
neuma,subjectwise,eegnet,2,S07,0.510246353149414,86,0,0.15721762906275683,0.11875985286389912,0.6008928571428571,0.28555541227345627,0.5544642857142857,0.5046521931767833,0.6875,0.5142857142857142,0.3247122622506563,0.5465116279069767
neuma,subjectwise,eegnet,2,S08,0.4935302627086639,83,0,-0.008113740489243782,-0.00646725949878757,0.49539170506912444,0.33644624986375044,0.5499231950844854,0.4419542805916629,0.5714285714285714,0.41935483870967744,0.23295510560274124,0.4578313253012048
neuma,subjectwise,eegnet,2,S09,0.510246353149414,120,0,-0.10288464722318984,-0.07793522267206487,0.44021739130434784,0.2267484315380084,0.4545807453416149,0.38964109176875134,0.5,0.3804347826086957,0.28552429998914397,0.4083333333333333
neuma,subjectwise,eegnet,2,S10,0.4760501563549042,273,0,0.07317715294684524,0.048647005168744095,0.5452488687782805,0.2062116239317869,0.5178384963452838,0.4336651583710407,0.6923076923076923,0.39819004524886875,0.29836641224749355,0.4542124542124542
neuma,subjectwise,eegnet,2,S12,0.4760501563549042,103,0,0.029695693545824936,0.0269905533063427,0.5166666666666666,0.2865647700197991,0.5242857142857144,0.4918957011980268,0.5,0.5333333333333333,0.2090272096175592,0.5242718446601942
neuma,subjectwise,eegnet,2,S13,0.5071013009548188,315,0,-0.01638173552386043,-0.0150961351298744,0.49064042051062007,0.23765313413462982,0.4777408281484659,0.4739702998038666,0.4177215189873418,0.5635593220338984,0.26533963609309424,0.526984126984127
neuma,subjectwise,eegnet,2,S14,0.4760501563549042,55,0,-0.20881008401605156,-0.14647887323943665,0.39166666666666666,0.26719098042208245,0.41000000000000003,0.3263819927176431,0.5333333333333333,0.25,0.2500269028273496,0.32727272727272727
neuma,subjectwise,eegnet,2,S15,0.5071013009548188,215,0,-0.08957192445450828,-0.08891389983117604,0.4536384976525822,0.3201014725289354,0.4688967136150234,0.4536984754376059,0.323943661971831,0.5833333333333334,0.17040608608445457,0.49767441860465117
neuma,subjectwise,eegnet,2,S16,0.4935302627086639,224,0,0.01963302014189545,0.010238907849829393,0.510792753436978,0.20103495978725178,0.5035333418990107,0.3504909312696223,0.7674418604651163,0.2541436464088398,0.3262639599187034,0.35267857142857145
neuma,subjectwise,eegnet,2,S17,0.5071013009548188,90,0,-0.11253841574251965,-0.09704641350210963,0.43915343915343913,0.2672053871221734,0.37624926513815404,0.4117647058823529,0.48148148148148145,0.3968253968253968,0.21122932069831424,0.4222222222222222
neuma,subjectwise,eegnet,2,S18,0.510246353149414,56,0,-0.07692307692307693,-0.07692307692307687,0.46153846153846156,0.5334060148556306,0.4833333333333334,0.46153846153846156,0.4230769230769231,0.5,0.06564817098634582,0.4642857142857143
neuma,subjectwise,eegnet,2,S19,0.4760501563549042,118,0,0.039032082717096885,0.01857852667962845,0.5238888888888888,0.20608494874792976,0.5466666666666666,0.33944020356234095,0.7777777777777778,0.27,0.3510751676256374,0.3474576271186441
neuma,subjectwise,eegnet,2,S20,0.4935302627086639,56,0,0.2286714428196424,0.13491246138002067,0.5987933634992458,0.44808179121954006,0.6244343891402715,0.45806451612903226,0.9411764705882353,0.2564102564102564,0.23271310808403145,0.4642857142857143
neuma,subjectwise,eegnet,2,S21,0.4760501563549042,135,0,0.14001286044039396,0.1008563273073263,0.5757142857142857,0.3096338171763504,0.5805714285714285,0.47801590808661065,0.7714285714285715,0.38,0.23465286118012887,0.48148148148148145
neuma,subjectwise,eegnet,2,S22,0.4935302627086639,79,0,-0.05375665708055008,-0.05266497461928932,0.47305194805194806,0.5075354289373699,0.4753246753246753,0.46826923076923077,0.5142857142857142,0.4318181818181818,0.08984239795539954,0.46835443037974683
neuma,subjectwise,eegnet,2,S23,0.4760501563549042,70,0,-0.14437485900899558,-0.12643678160919536,0.4289405684754522,0.36895698530711485,0.4168819982773471,0.39950980392156865,0.5555555555555556,0.3023255813953488,0.10582286545208523,0.4
neuma,subjectwise,eegnet,2,S24,0.4902714681625366,221,0,0.03173958412485483,0.01209238351768005,0.5195225758697262,0.1480707651843235,0.5481125092524056,0.28886138613861384,0.8214285714285714,0.21761658031088082,0.38837686545169187,0.29411764705882354
neuma,subjectwise,eegnet,2,S25,0.5071013009548188,42,0,0.03126526997403612,0.02919708029197088,0.5175953079178885,0.2956873803660638,0.4809384164222874,0.49968652037617556,0.45454545454545453,0.5806451612903226,0.2396554748217265,0.5476190476190477
neuma,subjectwise,eegnet,2,S26,0.4902714681625366,269,0,0.08675938426452777,0.0708937350308837,0.5452380952380953,0.3835640525157565,0.5928571428571429,0.48889813466472504,0.6904761904761905,0.4,0.19221676005306737,0.49070631970260226
neuma,subjectwise,eegnet,2,S27,0.4760501563549042,49,0,-0.02626128657194451,-0.021621621621621623,0.4857142857142857,0.3885309874839991,0.5693877551020408,0.4405919661733615,0.5714285714285714,0.4,0.21280542685061082,0.4489795918367347
neuma,subjectwise,eegnet,2,S28,0.4935302627086639,152,0,0.0008861644779429134,0.0007407407407407085,0.5005606952621251,0.21836879865829498,0.5410709279506588,0.4625230340156382,0.4482758620689655,0.5528455284552846,0.2785909726823631,0.5328947368421053
neuma,subjectwise,eegnet,2,S29,0.4935302627086639,109,0,0.0034806830570938444,0.0023245677756791316,0.5020898641588296,0.18599211798266702,0.4482758620689655,0.4058146577831617,0.6363636363636364,0.367816091954023,0.30799371961059924,0.42201834862385323
neuma,subjectwise,eegnet,2,S30,0.5071013009548188,53,0,-0.04473346389379392,-0.043600562587904346,0.47753623188405797,0.589864329788525,0.5260869565217391,0.47150997150997154,0.5217391304347826,0.43333333333333335,0.07532200161016213,0.4716981132075472
neuma,subjectwise,eegnet,2,S31,0.4902714681625366,99,0,-0.009970190533179412,-0.009016072128577024,0.49479638009049776,0.38707832035604656,0.49638009049773757,0.4703703703703703,0.5588235294117647,0.4307692307692308,0.17839692487861175,0.47474747474747475
neuma,subjectwise,eegnet,2,S32,0.4760501563549042,101,0,-0.06990912963251084,-0.059298104074223534,0.4577100115074799,0.261377975667681,0.451668584579977,0.4316017316017316,0.4090909090909091,0.5063291139240507,0.2647190740202913,0.48514851485148514
neuma,subjectwise,eegnet,2,S33,0.510246353149414,97,0,0.05160706730696842,0.04762899519532082,0.5274038461538462,0.38436516973323365,0.5298076923076922,0.5051557581678063,0.5625,0.49230769230769234,0.17974465409504992,0.5154639175257731
neuma,subjectwise,eegnet,2,S34,0.510246353149414,235,0,0.12649598584021193,0.11061414071907782,0.5808398290168468,0.1979974200195617,0.5810912748302741,0.5321266968325792,0.5121951219512195,0.6494845360824743,0.31546555668749704,0.625531914893617
neuma,subjectwise,eegnet,2,S35,0.5071013009548188,101,0,-0.1099208255639328,-0.09895298706631062,0.43657894736842107,0.2780347899944914,0.4842105263157894,0.4244704870444038,0.36,0.5131578947368421,0.264417944863291,0.4752475247524752
neuma,subjectwise,eegnet,2,S36,0.510246353149414,51,0,-0.18257418583505536,-0.18181818181818188,0.40555555555555556,0.2648138603267982,0.34074074074074073,0.4080357142857143,0.2,0.6111111111111112,0.21965013590513494,0.49019607843137253
neuma,subjectwise,eegnet,2,S37,0.4935302627086639,66,0,-0.07565212586013159,-0.06271186440677967,0.46442307692307694,0.3856090262940173,0.48269230769230775,0.4194444444444444,0.6538461538461539,0.275,0.11604171359177791,0.42424242424242425
neuma,subjectwise,eegnet,2,S38,0.510246353149414,181,0,-0.05880534639121866,-0.05238998714731613,0.4669140383426098,0.2467919828541943,0.4492888064316636,0.44526889699003125,0.4489795918367347,0.48484848484848486,0.24991586845553382,0.47513812154696133
neuma,subjectwise,eegnet,2,S39,0.4902714681625366,39,0,-0.10112997936948633,-0.061224489795918435,0.4625,0.5088485021062154,0.5527777777777777,0.35,0.8,0.125,0.13625368857995057,0.38461538461538464
neuma,subjectwise,eegnet,2,S40,0.4902714681625366,65,0,-0.11821656093586509,-0.10465116279069764,0.4423076923076923,0.4075780706840225,0.45956607495069035,0.41413662239089183,0.5769230769230769,0.3076923076923077,0.1121486645478468,0.4153846153846154
neuma,subjectwise,eegnet,2,S41,0.4760501563549042,48,0,0.03374196088105538,0.029126213592232997,0.5166666666666666,0.5859020365599312,0.6055555555555556,0.47894051237516283,0.6666666666666666,0.36666666666666664,0.11592230511208376,0.4791666666666667
